X,Y,OBJECTID,id,FileName,Site,Owner,Point_num,Species,num_Indivi,Other,PhotoN,PhotoE,PhotoS,PhotoW,LifeStage,Habitat,PointNotes,photo,Treatment_
-71.794908554,41.9172716300001,1869,6,GL_10_08_02_P,Hawkins Pond,Glocester Land Trust,409, ,0,Photo,http://www.edc.uri.edu/rinhs_fhwp/photos/GL_10_08_02_409_N.jpg,http://www.edc.uri.edu/rinhs_fhwp/photos/GL_10_08_02_409_E.jpg,http://www.edc.uri.edu/rinhs_fhwp/photos/GL_10_08_02_409_S.jpg,http://www.edc.uri.edu/rinhs_fhwp/photos/GL_10_08_02_409_W.jpg, , , ,y, 
-71.757287315,41.919845061,1870,15,GL_10_08_P,George Washington Management Area,DEM,365, ,0,Photo,http://www.edc.uri.edu/rinhs_fhwp/photos/GL_10_08_365_N.jpg,http://www.edc.uri.edu/rinhs_fhwp/photos/GL_10_08_365_E.jpg,http://www.edc.uri.edu/rinhs_fhwp/photos/GL_10_08_365_S.jpg,http://www.edc.uri.edu/rinhs_fhwp/photos/GL_10_08_365_W.jpg, , , ,y, 
-71.754458904,41.9238521820001,1871,19,GL_10_08_P,George Washington Management Area,DEM,373, ,0,Photo,http://www.edc.uri.edu/rinhs_fhwp/photos/GL_10_08_373_N.jpg, , , , , , ,y, 
-71.7595364859999,41.919892401,1872,35,GL_10_08_P,George Washington Management Area,DEM,390,ROMU,0,PHOTO,http://www.edc.uri.edu/rinhs_fhwp/photos/GL_10_08_390_N.jpg, , , ,MR,NM, ,y, 
-71.759602795,41.9194571300001,1873,36,GL_10_08_P,George Washington Management Area,DEM,391,BEVU,0,PHOTO,http://www.edc.uri.edu/rinhs_fhwp/photos/GL_10_08_391_N.jpg, , , ,M,XR, ,y, 
-71.792577544,41.9180339700001,1874,42,GL_10_11_P,Hawkins Pond,Glocester Land Trust,445, ,0,Photo,http://www.edc.uri.edu/rinhs_fhwp/photos/GL_10_11_445_N.jpg,http://www.edc.uri.edu/rinhs_fhwp/photos/GL_10_11_445_E.jpg,http://www.edc.uri.edu/rinhs_fhwp/photos/GL_10_11_445_S.jpg,http://www.edc.uri.edu/rinhs_fhwp/photos/GL_10_11_445_W.jpg, , , ,y, 
-71.6571335799999,41.979695706,1875,124,GL_10_19_P,Black Hut Management Area,DEM,557, ,0,Photo,http://www.edc.uri.edu/rinhs_fhwp/photos/GL_10_19_557_N.jpg,http://www.edc.uri.edu/rinhs_fhwp/photos/GL_10_19_557_E.jpg,http://www.edc.uri.edu/rinhs_fhwp/photos/GL_10_19_557_S.jpg,http://www.edc.uri.edu/rinhs_fhwp/photos/GL_10_19_557_W.jpg, , , ,y, 
-71.7535230189999,41.377888092,1876,141,JV_10_04_P,Woody Hill,DEM,14, ,0,PHOTO,http://www.edc.uri.edu/rinhs_fhwp/photos/JV_10_04_14_N.jpg,http://www.edc.uri.edu/rinhs_fhwp/photos/JV_10_04_14_E.jpg,http://www.edc.uri.edu/rinhs_fhwp/photos/JV_10_04_14_S.jpg,http://www.edc.uri.edu/rinhs_fhwp/photos/JV_10_04_14_W.jpg, , , ,y, 
-71.749680418,41.3889251350001,1877,146,JV_10_04_P,Woody Hill,DEM,35, ,0,PHOTO,http://www.edc.uri.edu/rinhs_fhwp/photos/JV_10_04_35_N.jpg,http://www.edc.uri.edu/rinhs_fhwp/photos/JV_10_04_35_E.jpg,http://www.edc.uri.edu/rinhs_fhwp/photos/JV_10_04_35_S.jpg,http://www.edc.uri.edu/rinhs_fhwp/photos/JV_10_04_35_W.jpg, , ,POCU6 and AMBR7 populations,y, 
-71.743697665,41.361143649,1878,150,JV_10_05_P,Woody Hill,DEM,47, ,0,PHOTO,http://www.edc.uri.edu/rinhs_fhwp/photos/JV_10_05_47_N.jpg,http://www.edc.uri.edu/rinhs_fhwp/photos/JV_10_05_47_E.jpg,http://www.edc.uri.edu/rinhs_fhwp/photos/JV_10_05_47_S.jpg,http://www.edc.uri.edu/rinhs_fhwp/photos/JV_10_05_47_W.jpg, , , ,y, 
-71.742412555,41.367914801,1879,154,JV_10_05_P,Woody Hill,DEM,67, ,0,PHOTO,http://www.edc.uri.edu/rinhs_fhwp/photos/JV_10_05_67_N.jpg,http://www.edc.uri.edu/rinhs_fhwp/photos/JV_10_05_67_E.jpg,http://www.edc.uri.edu/rinhs_fhwp/photos/JV_10_05_67_S.jpg, , , , ,y, 
-71.447747998,41.551980095,1880,165,JV_10_07_P,Featherbed Lane,Land Conservancy of North Kingstown,94, ,0,PHOTO,http://www.edc.uri.edu/rinhs_fhwp/photos/JV_10_07_94_N.jpg,http://www.edc.uri.edu/rinhs_fhwp/photos/JV_10_07_94_E.jpg,http://www.edc.uri.edu/rinhs_fhwp/photos/JV_10_07_94_S.jpg,http://www.edc.uri.edu/rinhs_fhwp/photos/JV_10_07_94_W.jpg, , , ,y, 
-71.7763767989999,41.6178563280001,1881,170,JV_10_08_P,Pine Top,DEM,113, ,0,PHOTO,http://www.edc.uri.edu/rinhs_fhwp/photos/JV_10_08_113_N.jpg, , , , , , ,y, 
-71.775548839,41.6172163680001,1882,172,JV_10_08_P,Pine Top,DEM,119, ,0,PHOTO,http://www.edc.uri.edu/rinhs_fhwp/photos/JV_10_08_119_N.jpg,http://www.edc.uri.edu/rinhs_fhwp/photos/JV_10_08_119_E.jpg,http://www.edc.uri.edu/rinhs_fhwp/photos/JV_10_08_119_S.jpg,http://www.edc.uri.edu/rinhs_fhwp/photos/JV_10_08_119_W.jpg, , , ,y, 
-71.591247659,41.6267868360001,1883,196,JV_10_15_P,Big River Management Area,DEM,184, ,0,PHOTO,http://www.edc.uri.edu/rinhs_fhwp/photos/JV_10_15_184_N.jpg,http://www.edc.uri.edu/rinhs_fhwp/photos/JV_10_15_184_E.jpg,http://www.edc.uri.edu/rinhs_fhwp/photos/JV_10_15_184_S.jpg,http://www.edc.uri.edu/rinhs_fhwp/photos/JV_10_15_184_W.jpg, , ,Bittersweet population,y, 
-71.523610076,41.4876271520001,1884,205,TD_09_09_P,URI Kingston Campus,URI,586,BETH,0, , , , , ,MR,R,"Purposeful planting near Fine Arts Center, commuter parking lot, construction", , 
-71.7573250139999,41.920004728,1885,12,GL_10_08_P,George Washington Management Area,DEM,357, ,0,Photo, ,http://www.edc.uri.edu/rinhs_fhwp/photos/GL_10_08_357_E.jpg, , , , , ,y, 
-71.757483765,41.919960551,1886,13,GL_10_08_P,George Washington Management Area,DEM,358, ,0,Photo, ,http://www.edc.uri.edu/rinhs_fhwp/photos/GL_10_08_358_E.jpg, , , , , ,y, 
-71.7571374249999,41.9197553600001,1887,17,GL_10_08_P,George Washington Management Area,DEM,367, ,0,Photo, ,http://www.edc.uri.edu/rinhs_fhwp/photos/GL_10_08_367_E.jpg, , , , , ,y, 
-71.760650277,41.9197243410001,1888,30,GL_10_08_P,George Washington Management Area,DEM,385, ,0,Photo, ,http://www.edc.uri.edu/rinhs_fhwp/photos/GL_10_08_385_E.jpg, , , , , ,y, 
-71.760239315,41.9199343110001,1889,39,GL_10_08_P,George Washington Management Area,DEM,394,ELUM,0,PHOTO, ,http://www.edc.uri.edu/rinhs_fhwp/photos/GL_10_08_394_E.jpg, , ,MR,M, ,y, 
-71.792381744,41.9173661,1890,40,GL_10_11_P,Hawkins Pond,Glocester Land Trust,428, ,0,Photo, ,http://www.edc.uri.edu/rinhs_fhwp/photos/GL_10_11_428_E.jpg, , , , , ,y, 
-71.792187864,41.918699491,1891,41,GL_10_11_P,Hawkins Pond,Glocester Land Trust,437, ,0,Photo, ,http://www.edc.uri.edu/rinhs_fhwp/photos/GL_10_11_437_E.jpg, , , , , ,y, 
-71.6580263399999,41.9800437150001,1892,122,GL_10_19_P,Black Hut Management Area,DEM,548, ,0,Photo, ,http://www.edc.uri.edu/rinhs_fhwp/photos/GL_10_19_548_E.jpg, , , , , ,y, 
-71.447852858,41.5520629160001,1893,164,JV_10_07_P,Featherbed Lane,Land Conservancy of North Kingstown,86, ,0,PHOTO, ,http://www.edc.uri.edu/rinhs_fhwp/photos/JV_10_07_86_E.jpg, , , , , ,y, 
-71.4475281379999,41.5520998760001,1894,167,JV_10_07_P,Featherbed Lane,Land Conservancy of North Kingstown,97, ,0,PHOTO, ,http://www.edc.uri.edu/rinhs_fhwp/photos/JV_10_07_97_E.jpg, , , , , ,y, 
-71.566060362,41.6459104900001,1895,179,JV_10_12_P,Big River Management Area,DEM,145, ,0,PHOTO, ,http://www.edc.uri.edu/rinhs_fhwp/photos/JV_10_12_145_E.jpg, , , , ,Cluster of invasives,y, 
-71.793325125,41.91757841,1896,43,GL_10_11_P,Hawkins Pond,Glocester Land Trust,448,ELUM,0,PHOTO, , ,http://www.edc.uri.edu/rinhs_fhwp/photos/GL_10_11_448_S.jpg, ,M,CM,White pine stand,y, 
-71.658485921,41.9802550260001,1897,111,GL_10_19_P,Black Hut Management Area,DEM,535,BETH,0,PHOTO, , ,http://www.edc.uri.edu/rinhs_fhwp/photos/GL_10_19_535_S.jpg, ,MR,NXT,3 clusters around cellarhole,y, 
-71.7425657749999,41.36792754,1898,152,JV_10_05_P,Woody Hill,DEM,60, ,0,PHOTO, , ,http://www.edc.uri.edu/rinhs_fhwp/photos/JV_10_05_60_S.jpg, , , , ,y, 
-71.7420491139999,41.367966261,1899,153,JV_10_05_P,Woody Hill,DEM,63, ,0,PHOTO, , ,http://www.edc.uri.edu/rinhs_fhwp/photos/JV_10_05_63_S.jpg, , , , ,y, 
-71.566064642,41.645689041,1900,178,JV_10_12_P,Big River Management Area,DEM,140, ,0,PHOTO, , ,http://www.edc.uri.edu/rinhs_fhwp/photos/JV_10_12_140_S.jpg, , , ,Of POCU6 cluster,y, 
-71.754574234,41.923891831,1901,20,GL_10_08_P,George Washington Management Area,DEM,374, ,0,Photo, , , ,http://www.edc.uri.edu/rinhs_fhwp/photos/GL_10_08_374_W.jpg, , , ,y, 
-71.759449156,41.920351141,1902,33,GL_10_08_P,George Washington Management Area,DEM,388,POCU6,0,PHOTO, , , ,http://www.edc.uri.edu/rinhs_fhwp/photos/GL_10_08_388_W.jpg,MF,MX, ,y, 
-71.657073899,41.9792520460001,1903,123,GL_10_19_P,Black Hut Management Area,DEM,556, ,0,Photo, , , ,http://www.edc.uri.edu/rinhs_fhwp/photos/GL_10_19_556_W.jpg, , ,RHCA3,y, 
-71.749169787,41.3861151840001,1904,143,JV_10_04_P,Woody Hill,DEM,16, ,0,PHOTO, , , ,http://www.edc.uri.edu/rinhs_fhwp/photos/JV_10_04_16_W.jpg, , , ,y, 
-71.447456728,41.5516372760001,1905,166,JV_10_07_P,Featherbed Lane,Land Conservancy of North Kingstown,96, ,0,PHOTO, , , ,http://www.edc.uri.edu/rinhs_fhwp/photos/JV_10_07_96_W.jpg, , , ,y, 
-71.7575729449999,41.922485931,1906,7,GL_10_08_P,George Washington Management Area,DEM,347,MIVI,0,PHOTO,http://www.edc.uri.edu/rinhs_fhwp/photos/GL_10_08_347_N.jpg, , ,http://www.edc.uri.edu/rinhs_fhwp/photos/GL_10_08_347_W.jpg,MF,MW,Campsite 31,y, 
-71.757114115,41.9223216410001,1907,8,GL_10_08_P,George Washington Management Area,DEM,348,CEOR7,0,PHOTO,http://www.edc.uri.edu/rinhs_fhwp/photos/GL_10_08_348_E.jpg, , , ,MA,MR,1 vine,y, 
-71.7563489349999,41.922591632,1908,9,GL_10_08_P,George Washington Management Area,DEM,349,CEOR7,0, , , , , ,S,WR,Pulled up, , 
-71.756261175,41.922717612,1909,10,GL_10_08_P,George Washington Management Area,DEM,350,CEOR7,0, , , , , ,S,WR,Pulled up, , 
-71.755927915,41.9214216010001,1910,11,GL_10_08_P,George Washington Management Area,DEM,351,PHAU7,0, , , , , ,M,W,"Small patch; In area that's been selectively logged/ managed (10' x 10')", , 
-71.757654085,41.919678661,1911,14,GL_10_08_P,George Washington Management Area,DEM,362,BEVU,0, , , , , ,M,HR, , , 
-71.757095266,41.919830371,1912,16,GL_10_08_P,George Washington Management Area,DEM,366,LOMO2,1, , , , , ,M,HN,On old foundation, , 
-71.756829634,41.91973942,1913,18,GL_10_08_P,George Washington Management Area,DEM,371,ROMU,0, , , , , ,MR,HR, , , 
-71.760455567,41.9195075000001,1914,21,GL_10_08_P,George Washington Management Area,DEM,375,CEOR7,0, , , , , ,MA,MX, , , 
-71.760449366,41.9194236000001,1915,22,GL_10_08_P,George Washington Management Area,DEM,376,CEOR7,0, , , , , ,AS,MX, , , 
-71.760598476,41.919314721,1916,23,GL_10_08_P,George Washington Management Area,DEM,377,ELUM,0, , , , , ,AS,MX, , , 
-71.7608332569999,41.9192646010001,1917,24,GL_10_08_P,George Washington Management Area,DEM,378,ELUM,0, , , , , ,M,MW, , , 
-71.760953366,41.91924649,1918,25,GL_10_08_P,George Washington Management Area,DEM,379,BETH,0, , , , , ,MR,MW, , , 
-71.761029306,41.91896201,1919,26,GL_10_08_P,George Washington Management Area,DEM,380,FRAL4,0, , , , , ,A,MX, , , 
-71.761070967,41.9187681400001,1920,27,GL_10_08_P,George Washington Management Area,DEM,381,ELUM,0, , , , , ,AM,MX, , , 
-71.7611313159999,41.91870678,1921,28,GL_10_08_P,George Washington Management Area,DEM,382,ELUM,0, , , , , ,S,MX, , , 
-71.760712637,41.9192355100001,1922,29,GL_10_08_P,George Washington Management Area,DEM,383,ELUM,0, , , , , ,A,MW, , , 
-71.760736946,41.9197623100001,1923,31,GL_10_08_P,George Washington Management Area,DEM,386,CEOR7,0, , , , , ,S,MX, , , 
-71.7608484259999,41.9201268410001,1924,32,GL_10_08_P,George Washington Management Area,DEM,387,CEOR7,0, , , , , ,S,MX, , , 
-71.759422746,41.9201654010001,1925,34,GL_10_08_P,George Washington Management Area,DEM,389,CEOR7,0, , , , , ,MR,MFX, , , 
-71.760626225,41.9202284310001,1926,37,GL_10_08_P,George Washington Management Area,DEM,392,CEOR7,0, , , , , ,MAS,N, , , 
-71.760440816,41.919911761,1927,38,GL_10_08_P,George Washington Management Area,DEM,393,ELUM,0, , , , , ,M,N, , , 
-71.790483524,41.9197471960001,1928,44,GL_10_11_P,Hawkins Pond,Glocester Land Trust,451,BETH,0, , , , , ,MR,WHI, , , 
-71.7904389829999,41.9196893100001,1929,45,GL_10_11_P,Hawkins Pond,Glocester Land Trust,452,BETH,0, , , , , ,MR,WHI, , , 
-71.790765124,41.9195637500001,1930,46,GL_10_11_P,Hawkins Pond,Glocester Land Trust,453,BETH,0, , , , , ,MR,WHI, , , 
-71.7909802839999,41.91902571,1931,47,GL_10_11_P,Hawkins Pond,Glocester Land Trust,454,BETH,0, , , , , ,MR,WHI, , , 
-71.7911575639999,41.9189352700001,1932,48,GL_10_11_P,Hawkins Pond,Glocester Land Trust,455,BETH,0, , , , , ,MR,WHI, , , 
-71.791379933,41.9185005900001,1933,49,GL_10_11_P,Hawkins Pond,Glocester Land Trust,456,BETH,0, , , , , ,MRS,WHI,2 Clusters, , 
-71.792749412,41.9171066850001,1934,50,GL_10_11_P,Hawkins Pond,Glocester Land Trust,0, ,0,LOBE, , , , ,M,RNM,Lonicera x bella, , 
-71.785075822,41.9113740390001,1935,91,GL_10_13_P,Kwandrans,Glocester Land Trust,513,FRAL4,0, , , , , ,A,MX,Pulled up, , 
-71.7781743309999,41.91975267,1936,92,GL_10_13_P,Kwandrans,Glocester Land Trust,515,FRAL4,0, , , , , ,A,MX,Pulled up, , 
-71.77859921,41.919769521,1937,93,GL_10_13_P,Kwandrans,Glocester Land Trust,516,FRAL4,8, , , , , ,MA,MX,Pulled up, , 
-71.780403661,41.9195772410001,1938,94,GL_10_13_P,Kwandrans,Glocester Land Trust,517,FRAL4,0, , , , , ,MR,RX, , , 
-71.780401991,41.919575061,1939,95,GL_10_13_P,Kwandrans,Glocester Land Trust,518,CEOR7,0, , , , , ,MR,RX, , , 
-71.78045697,41.9195588010001,1940,96,GL_10_13_P,Kwandrans,Glocester Land Trust,519,ROMU,0, , , , , ,MR,RX, , , 
-71.780514811,41.919542291,1941,97,GL_10_13_P,Kwandrans,Glocester Land Trust,520,FRAL4,0, , , , , ,AMR,RXF, , , 
-71.780625871,41.919543291,1942,98,GL_10_13_P,Kwandrans,Glocester Land Trust,521,CEOR7,0, , , , , ,MR,RX, , , 
-71.780802982,41.9195022210001,1943,99,GL_10_13_P,Kwandrans,Glocester Land Trust,522,BETH,0, , , , , ,MR,RX, , , 
-71.780839021,41.9194785010001,1944,100,GL_10_13_P,Kwandrans,Glocester Land Trust,523,FRAL4,0, , , , , ,S,RX, , , 
-71.780963151,41.9194432100001,1945,101,GL_10_13_P,Kwandrans,Glocester Land Trust,524,FRAL4,0, , , , , ,MSAR,RX, , , 
-71.781007491,41.91944045,1946,102,GL_10_13_P,Kwandrans,Glocester Land Trust,525,CEOR7,0, , , , , ,MR,RX, , , 
-71.781083601,41.9194250310001,1947,103,GL_10_13_P,Kwandrans,Glocester Land Trust,526,FRAL4,0, , , , , ,MRSA,RX, , , 
-71.7812719409999,41.919379931,1948,104,GL_10_13_P,Kwandrans,Glocester Land Trust,527,FRAL4,0, , , , , ,MRSA,RX, , , 
-71.7814220619999,41.9193306500001,1949,105,GL_10_13_P,Kwandrans,Glocester Land Trust,528,FRAL4,0, , , , , ,MRSA,RX, , , 
-71.781485851,41.919318741,1950,106,GL_10_13_P,Kwandrans,Glocester Land Trust,529,FRAL4,0, , , , , ,MRSA,RX, , , 
-71.781638571,41.919280101,1951,107,GL_10_13_P,Kwandrans,Glocester Land Trust,530,FRAL4,0, , , , , ,MRSA,RX, , , 
-71.784425472,41.9186142400001,1952,108,GL_10_13_P,Kwandrans,Glocester Land Trust,532,ROMU,0, , , , , ,MR,RFW, , , 
-71.7852485719999,41.918534031,1953,109,GL_10_13_P,Kwandrans,Glocester Land Trust,533,FRAL4,4, , , , , ,SA,RX, , , 
-71.785582092,41.91845306,1954,110,GL_10_13_P,Kwandrans,Glocester Land Trust,534,FRAL4,3, , , , , ,M,RX, , , 
-71.662640831,41.978904115,1955,112,GL_10_19_P,Black Hut Management Area,DEM,536,ELUM,7, , , , , ,MASR,RX,1 cluster, , 
-71.665699052,41.9783526750001,1956,113,GL_10_19_P,Black Hut Management Area,DEM,537,ELUM,3, , , , , ,MA,RX, , , 
-71.65624518,41.980592906,1957,114,GL_10_19_P,Black Hut Management Area,DEM,538,ELUM,5, , , , , ,MA,TDX, , , 
-71.645292797,41.9818050960001,1958,115,GL_10_19_P,Black Hut Management Area,DEM,539,BETH,0, , , , , ,MR,RFH, , , 
-71.646371377,41.9820454060001,1959,116,GL_10_19_P,Black Hut Management Area,DEM,540,ELUM,1, , , , , ,M,RX, , , 
-71.6467734569999,41.982174566,1960,117,GL_10_19_P,Black Hut Management Area,DEM,541,CEOR7,1, , , , , ,MR,RX, , , 
-71.646844458,41.982163336,1961,118,GL_10_19_P,Black Hut Management Area,DEM,542,BETH,0, , , , , ,MR,RFX, , , 
-71.647108147,41.982248837,1962,119,GL_10_19_P,Black Hut Management Area,DEM,543,BETH,1, , , , , ,M,RFXT, , , 
-71.659439611,41.9809577660001,1963,120,GL_10_19_P,Black Hut Management Area,DEM,544,ELUM,1, , , , , ,M,TX, , , 
-71.66030848,41.980862216,1964,121,GL_10_19_P,Black Hut Management Area,DEM,545,ELUM,4, , , , , ,MA,TX, , , 
-71.667947833,41.9834495360001,1965,125,GL_10_19_P,Black Hut Management Area,DEM,558,ROMU,0, , , , , ,MR,XT,1 lg cluster, , 
-71.651278228,41.989102298,1966,126,GL_10_20_P,Black Hut Management Area,DEM,566,ELUM,0, , , , , ,M,WMHT, , , 
-71.652024979,41.989096508,1967,127,GL_10_20_P,Black Hut Management Area,DEM,567,ELUM,0, , , , , ,M,MT, , , 
-71.650429228,41.989774278,1968,128,GL_10_20_P,Black Hut Management Area,DEM,568,ELUM,0, , , , , ,MSA,M, , , 
-71.650837428,41.989642088,1969,129,GL_10_20_P,Black Hut Management Area,DEM,569,ELUM,0, , , , , ,M,M, , , 
-71.6619576209999,42.0060174820001,1970,130,GL_10_21_P,Black Hut Management Area,DEM,570,ELUM,0, , , , , ,M,MT, , , 
-71.6555183899999,42.003494862,1971,131,GL_10_21_P,Black Hut Management Area,DEM,571,ROMU,0, , , , , ,M,MT, , , 
-71.649607718,42.004463141,1972,132,GL_10_21_P,Black Hut Management Area,DEM,572,CEOR7,0, , , , , ,SM,RX, , , 
-71.648797687,42.0039722120001,1973,133,GL_10_21_P,Black Hut Management Area,DEM,573,CEOR7,0, , , , , ,SAM,RXF, , , 
-71.648541118,42.003809102,1974,134,GL_10_21_P,Black Hut Management Area,DEM,574,CEOR7,0, , , , , ,S,RX, , , 
-71.646439777,42.0023535810001,1975,135,GL_10_21_P,Black Hut Management Area,DEM,578,CEOR7,0, , , , , ,AM,TNX, , , 
-71.646768847,42.0020932410001,1976,136,GL_10_21_P,Black Hut Management Area,DEM,579,CEOR7,0, , , , , ,AM,NTWX, , , 
-71.646817297,42.0020636510001,1977,137,GL_10_21_P,Black Hut Management Area,DEM,580,ELUM,1, , , , , ,M,NTWX, , , 
-71.651142028,42.001614051,1978,138,GL_10_21_P,Black Hut Management Area,DEM,584,CEOR7,0, , , , , ,MA,MT, , , 
-71.75665617,41.3775160220001,1979,139,JV_10_04_P,Woody Hill,DEM,1,CEOR7,5, , , , , ,SM,RX,On road, , 
-71.753532239,41.3774336220001,1980,140,JV_10_04_P,Woody Hill,DEM,8,EUAL13,1, , , , , ,A,X, , , 
-71.7473084169999,41.379412013,1981,142,JV_10_04_P,Woody Hill,DEM,15,ROMU,1, , , , , ,M,RX, , , 
-71.7497151979999,41.388225494,1982,144,JV_10_04_P,Woody Hill,DEM,25,EUAL13,1, , , , , ,A,XT,On edge, , 
-71.7493354979999,41.3903698350001,1983,145,JV_10_04_P,Woody Hill,DEM,29,EUAL13,5, , , , , ,SM,TX, , , 
-71.755910349,41.3783792730001,1984,147,JV_10_04_P,Woody Hill,DEM,40,ELUM,1, , , , , ,A,TX,On trail, , 
-71.746328407,41.380320693,1985,148,JV_10_04_P,Woody Hill,DEM,41,BETH,1, , , , , ,MR,TX,On trail, , 
-71.744620765,41.3612752400001,1986,149,JV_10_05_P,Woody Hill,DEM,45,RUPH,1, , , , , ,A,TX,On trail, , 
-71.742816895,41.3676384510001,1987,151,JV_10_05_P,Woody Hill,DEM,57,LIVU,1, , , , , ,MR,XN,Near old homesite, , 
-71.7397352839999,41.375070512,1988,155,JV_10_05_P,Woody Hill,DEM,69,ROMU,1, , , , , ,A,RI,Near pond, , 
-71.739716344,41.375068002,1989,156,JV_10_05_P,Woody Hill,DEM,70,CEOR7,1, , , , , ,A,RI,Near pond, , 
-71.7395722539999,41.375606373,1990,157,JV_10_05_P,Woody Hill,DEM,71,CEOR7,1, , , , , ,A,RI,Near pond, , 
-71.739790774,41.3748895520001,1991,158,JV_10_05_P,Woody Hill,DEM,72,ELUM,2, , , , , ,A,RI,Near pond, , 
-71.7439735149999,41.3720096120001,1992,159,JV_10_05_P,Woody Hill,DEM,73,ROMU,1, , , , , ,A,TX,Trail, , 
-71.744746235,41.376526202,1993,160,JV_10_05_P,Woody Hill,DEM,74,BETH,1, , , , , ,MR,TX,Trail, , 
-71.7456075659999,41.3713977310001,1994,161,JV_10_05_P,Woody Hill,DEM,80,CEOR7,10, , , , , ,M,X,Trail and into woods, , 
-71.745544115,41.3712650510001,1995,162,JV_10_05_P,Woody Hill,DEM,81,BETH,5, , , , , ,MR,TX,Trail and into woods, , 
-71.745431626,41.36259397,1996,163,JV_10_05_P,Woody Hill,DEM,82,ELUM,1, , , , , ,SM,TX,Trail, , 
-71.780415701,41.617544018,1997,168,JV_10_08_P,Pine Top,DEM,98,ELUM,1, , , , , ,A,M, , , 
-71.7784418489999,41.618378519,1998,169,JV_10_08_P,Pine Top,DEM,100,LOMO2,1, , , , , ,M,TM,On trail, , 
-71.775509359,41.617275969,1999,171,JV_10_08_P,Pine Top,DEM,118,CEOR7,10, , , , , ,M,TM,Cluster, , 
-71.7751344389999,41.617034398,2000,173,JV_10_08_P,Pine Top,DEM,122,CEOR7,20, , , , , ,AS,TM, , , 
-71.774822539,41.6152500580001,2001,174,JV_10_08_P,Pine Top,DEM,126,CEOR7,5, , , , , ,A,MT, , , 
-71.572611493,41.6404977890001,2002,175,JV_10_12_P,Big River Management Area,DEM,134,CEOR7,5, , , , , ,SA,R,On mound near parking area, , 
-71.5718356629999,41.6410930690001,2003,176,JV_10_12_P,Big River Management Area,DEM,135,CEOR7,5, , , , , ,A,R,Cluster, , 
-71.571672054,41.6412177890001,2004,177,JV_10_12_P,Big River Management Area,DEM,136,EUAL13,2, , , , , ,S,R, , , 
-71.568228093,41.6509838810001,2005,180,JV_10_12_P,Big River Management Area,DEM,155,FRAL4,1, , , , , ,S,RT,Single near road, , 
-71.566988582,41.64685496,2006,181,JV_10_12_P,Big River Management Area,DEM,156,CEOR7,1, , , , , ,S,XT,Pulled, , 
-71.5611697699999,41.6485081210001,2007,182,JV_10_12_P,Big River Management Area,DEM,161,ELUM,1, , , , , ,A,R, , , 
-71.560042661,41.649499362,2008,183,JV_10_12_P,Big River Management Area,DEM,162,ELUM,1, , , , , ,A,R, , , 
-71.55935199,41.650006391,2009,184,JV_10_12_P,Big River Management Area,DEM,163,BETH,1, , , , , ,A,R, , , 
-71.554112038,41.6420740900001,2010,185,JV_10_12_P,Big River Management Area,DEM,166,CEOR7,1, , , , , ,S,XT,Pulled, , 
-71.552572208,41.6389166290001,2011,186,JV_10_12_P,Big River Management Area,DEM,167,LOMO2,1, , , , , ,M,XI,In quarry stones, , 
-71.6128472469999,41.639861427,2012,187,JV_10_13_P,Big River Management Area,DEM,170,FRAL4,10, , , , , ,SA,TX,"On trail, cluster", , 
-71.6140572579999,41.639334708,2013,188,JV_10_13_P,Big River Management Area,DEM,171,FRAL4,10, , , , , ,S,TX,Cluster, , 
-71.615372458,41.637829487,2014,189,JV_10_13_P,Big River Management Area,DEM,172,FRAL4,1, , , , , ,S,WTX,In wetland with sweet pepperbush, , 
-71.615218898,41.6362358370001,2015,190,JV_10_13_P,Big River Management Area,DEM,173,FRAL4,1, , , , , ,S,WTX,"Wetland, not sure if there are others", , 
-71.6105189159999,41.6342315570001,2016,191,JV_10_13_P,Big River Management Area,DEM,174,FRAL4,1, , , , , ,A,T,On main trail, , 
-71.6126582269999,41.631921166,2017,192,JV_10_13_P,Big River Management Area,DEM,175,CEOR7,10, , , , , ,SA,TWX,Cluster, , 
-71.617831118,41.6322254360001,2018,193,JV_10_13_P,Big River Management Area,DEM,176,FRAL4,1, , , , , ,SA,WTX,One but probably more, , 
-71.617097708,41.6315400460001,2019,194,JV_10_13_P,Big River Management Area,DEM,177,FRAL4,1, , , , , ,SA,WTX, , , 
-71.5927432399999,41.6268849860001,2020,195,JV_10_15_P,Big River Management Area,DEM,179,BEVU,1, , , , , ,M,RX,One large individual, , 
-71.5913219989999,41.6267896860001,2021,197,JV_10_15_P,Big River Management Area,DEM,185,BEVU,1, , , , , ,A,X, , , 
-71.589753499,41.6275052460001,2022,198,JV_10_15_P,Big River Management Area,DEM,186,FRAL4,2, , , , , ,A,RM,Two within 20 ft, , 
-71.59411603,41.628779546,2023,199,JV_10_15_P,Big River Management Area,DEM,187,BEVU,1, , , , , ,M,TX, , , 
-71.525098956,41.487993782,2024,200,TD_09_09_P,URI Kingston Campus,URI,566,CEOR7,0, , , , , ,S,R,In flower bed near Fine Arts Center, , 
-71.524739956,41.4885050720001,2025,201,TD_09_09_P,URI Kingston Campus,URI,570,LOMO2,0, , , , , ,SA,R,Growing near Fine Arts ramp, , 
